po_id,po_date,supplier_id,material_id,quantity_ordered,unit,unit_price_quoted,delivery_promised_date,payment_terms_days
PO-2021-0959,2021-02-18,VS06,GI Pipes,46.99,MT,94245.41,2021-02-24,30
PO-2021-0960,2021-09-07,VS08,SS Pipes,42.97,MT,54743.04,2021-09-20,21
PO-2021-0961,2022-01-14,VS08,MS Sheets,13.41,MT,80021.67,2022-01-18,21
PO-2021-0962,2023-07-18,VS18,GI Wire,34.92,MT,95068.44,2023-08-02,30
PO-2021-0963,2022-10-25,VS17,MS Sheets,39.26,MT,65796.56,2022-10-28,45
PO-2021-0964,2023-02-23,VS25,MS Flats,49.8,MT,64367.9,2023-03-02,30
PO-2021-0965,2021-12-31,VS29,SS Pipes,25.09,MT,114643.97,2022-01-12,30
PO-2021-0966,2023-03-16,VS12,Structural Steel,6.31,MT,88969.31,2023-03-25,15
PO-2021-0967,2022-03-24,VS07,Fasteners & Fittings,36.05,MT,52746.53,2022-03-28,15
PO-2021-0968,2021-05-25,VS17,Fasteners & Fittings,1.92,MT,82327.6,2021-06-07,45
PO-2021-0969,2021-01-02,VS03,MS Rods,14.06,MT,101404.31,2021-01-11,21
PO-2021-0970,2021-01-08,VS33,Structural Steel,24.43,MT,75293.46,2021-01-22,45
PO-2021-0971,2021-05-24,VS15,MS Pipes,19.84,MT,96694.6,2021-06-08,45
PO-2021-0972,2023-09-15,VS08,Spring Steel,46.82,MT,71918.87,2023-09-28,21
PO-2021-0973,2022-09-13,VS26,GI Pipes,31.98,MT,116911.79,2022-09-17,21
PO-2021-0974,2023-01-19,VS22,SS Pipes,42.22,MT,102033.98,2023-01-26,21
PO-2021-0975,2022-02-20,VS12,Spring Steel,2.93,MT,76764.77,2022-02-26,15
PO-2021-0976,2022-09-05,VS25,ERW Pipes,31.9,MT,71944.58,2022-09-09,30
PO-2021-0977,2023-06-16,VS13,Square/Rect Tubes,2.75,MT,46902.35,2023-06-28,30
PO-2021-0978,2022-05-04,VS32,MS Rods,4.09,MT,85541.4,2022-05-11,45
PO-2021-0979,2023-10-21,VS29,MS Pipes,2.82,MT,49204.08,2023-11-05,30
PO-2021-0980,2021-03-29,VS26,ERW Pipes,11.37,MT,94038.75,2021-04-09,21
PO-2021-0981,2023-07-28,VS10,HR Coils,46.32,MT,47765.83,2023-08-02,30
PO-2021-0982,2023-09-29,VS02,Structural Steel,45.45,MT,91377.91,2023-10-05,21
PO-2021-0983,2021-09-25,VS01,MS Sheets,32.0,MT,112849.68,2021-10-10,15
PO-2021-0984,2021-07-19,VS30,MS Sheets,41.93,MT,49796.82,2021-07-23,45
PO-2021-0985,2021-08-22,VS32,HR Coils,4.09,MT,60198.09,2021-08-30,45
PO-2021-0986,2023-04-04,VS21,ERW Pipes,48.82,MT,88197.53,2023-04-09,15
PO-2021-0987,2022-10-21,VS14,GI Pipes,30.06,MT,70162.78,2022-10-25,30
PO-2021-0988,2022-07-15,VS10,GI Wire,9.23,MT,72744.55,2022-07-20,30
PO-2021-0989,2023-06-18,VS16,GI Pipes,7.54,MT,104328.92,2023-07-01,15
PO-2021-0990,2023-02-10,VS11,MS Pipes,44.1,MT,51054.2,2023-02-13,30
PO-2021-0991,2022-01-03,VS06,SS Sheets,21.39,MT,105555.89,2022-01-18,30
PO-2021-0992,2023-09-02,VS09,GI Sheets,8.01,MT,65321.23,2023-09-12,30
PO-2021-0993,2023-04-24,VS16,MS Sheets,30.92,MT,47821.59,2023-04-29,15
PO-2021-0994,2023-10-21,VS06,SS Sheets,18.04,MT,45342.75,2023-10-27,30
PO-2021-0995,2022-01-29,VS08,Hex Bars,48.86,MT,91419.07,2022-02-13,21
PO-2021-0996,2023-11-06,VS15,Fasteners & Fittings,38.75,MT,94449.54,2023-11-13,45
PO-2021-0997,2021-04-19,VS13,ERW Pipes,40.03,MT,96393.28,2021-04-29,30
PO-2021-0998,2023-10-16,VS12,MS Sheets,33.84,MT,50163.02,2023-10-29,15
PO-2021-0999,2023-01-16,VS19,GI Sheets,22.3,MT,72874.98,2023-01-31,30
PO-2021-1000,2023-07-18,VS03,ERW Pipes,37.28,MT,118939.18,2023-07-23,21
PO-2021-1001,2021-11-20,VS02,Structural Steel,26.23,MT,50314.46,2021-11-26,21
PO-2021-1002,2023-06-30,VS21,GI Wire,10.74,MT,95763.94,2023-07-08,15
PO-2021-1003,2022-04-17,VS08,MS Flats,12.16,MT,62783.88,2022-04-26,21
PO-2021-1004,2022-02-14,VS25,HR Coils,4.6,MT,88881.92,2022-02-17,30
PO-2021-1005,2023-06-12,VS10,GI Sheets,46.47,MT,79124.32,2023-06-21,30
PO-2021-1006,2023-02-04,VS09,Fasteners & Fittings,36.27,MT,92401.58,2023-02-11,30
PO-2021-1007,2022-02-19,VS22,Square/Rect Tubes,2.57,MT,87649.94,2022-02-26,21
PO-2021-1008,2021-10-07,VS08,Fasteners & Fittings,23.47,MT,57840.1,2021-10-15,21
PO-2021-1009,2022-03-27,VS19,MS Sheets,39.69,MT,96563.94,2022-04-08,30
PO-2021-1010,2021-12-15,VS15,SS Pipes,21.17,MT,84132.66,2021-12-21,45
PO-2021-1011,2023-08-28,VS30,CR Sheets,1.71,MT,77108.28,2023-09-03,45
PO-2021-1012,2022-05-23,VS21,GI Wire,29.39,MT,111886.7,2022-06-04,15
PO-2021-1013,2021-11-02,VS01,GI Wire,49.03,MT,48004.4,2021-11-12,15
PO-2021-1014,2023-10-30,VS03,GI Wire,27.02,MT,84183.01,2023-11-14,21
PO-2021-1015,2021-07-20,VS29,Structural Steel,12.79,MT,86886.52,2021-07-23,30
PO-2021-1016,2023-04-13,VS14,Square/Rect Tubes,18.56,MT,62929.68,2023-04-17,30
PO-2021-1017,2021-02-02,VS31,SS Sheets,8.93,MT,79446.21,2021-02-14,45
PO-2021-1018,2021-02-19,VS30,Fasteners & Fittings,38.82,MT,110564.93,2021-02-28,45
PO-2021-1019,2022-01-14,VS24,Fasteners & Fittings,35.49,MT,45102.27,2022-01-27,45
PO-2021-1020,2021-05-25,VS25,MS Flats,27.02,MT,67244.25,2021-06-09,30
PO-2021-1021,2022-07-07,VS14,SS Pipes,31.4,MT,70177.1,2022-07-10,30
PO-2021-1022,2023-11-21,VS24,GI Pipes,6.44,MT,72419.31,2023-12-03,45
PO-2021-1023,2021-03-25,VS24,Angles & Channels,9.59,MT,86909.28,2021-03-29,45
PO-2021-1024,2022-02-24,VS09,MS Flats,12.69,MT,53516.83,2022-03-06,30
PO-2021-1025,2022-03-06,VS15,MS Flats,18.28,MT,65051.84,2022-03-19,45
PO-2021-1026,2023-05-17,VS18,GI Pipes,4.11,MT,70891.99,2023-05-27,30
PO-2021-1027,2023-10-24,VS34,ERW Pipes,24.04,MT,84892.84,2023-11-04,21
PO-2021-1028,2022-08-22,VS29,Angles & Channels,40.2,MT,115902.4,2022-09-06,30
PO-2021-1029,2021-05-15,VS13,Fasteners & Fittings,5.28,MT,74301.19,2021-05-20,30
PO-2021-1030,2022-08-14,VS05,ERW Pipes,9.07,MT,53401.84,2022-08-19,15
PO-2021-1031,2023-10-14,VS10,GI Sheets,26.51,MT,92045.71,2023-10-21,30
PO-2021-1032,2023-05-04,VS09,Structural Steel,17.99,MT,78289.5,2023-05-17,30
PO-2021-1033,2021-02-13,VS19,GI Sheets,4.08,MT,114799.91,2021-02-19,30
PO-2021-1034,2023-12-01,VS22,GI Wire,29.36,MT,94182.04,2023-12-16,21
PO-2021-1035,2022-10-31,VS32,Hex Bars,42.25,MT,78394.22,2022-11-07,45
PO-2021-1036,2021-09-28,VS20,MS Sheets,39.67,MT,62008.65,2021-10-06,21
PO-2021-1037,2022-08-14,VS04,Square/Rect Tubes,18.3,MT,79194.49,2022-08-19,21
PO-2021-1038,2021-11-26,VS19,MS Sheets,48.69,MT,112267.87,2021-12-10,30
PO-2021-1039,2021-11-11,VS11,HR Coils,6.73,MT,119532.98,2021-11-23,30
PO-2021-1040,2021-09-17,VS29,CR Sheets,19.11,MT,60386.65,2021-10-01,30
PO-2021-1041,2021-03-13,VS21,Angles & Channels,8.25,MT,78632.18,2021-03-18,15
PO-2021-1042,2023-12-29,VS20,ERW Pipes,46.1,MT,75342.17,2024-01-08,21
PO-2021-1043,2021-10-25,VS30,MS Flats,8.65,MT,117761.26,2021-11-05,45
PO-2021-1044,2023-11-06,VS22,SS Sheets,24.22,MT,66737.04,2023-11-21,21
PO-2021-1045,2021-10-29,VS29,MS Flats,34.77,MT,99873.04,2021-11-01,30
PO-2021-1046,2021-10-13,VS08,SS Sheets,2.21,MT,91314.15,2021-10-19,21
PO-2021-1047,2023-07-03,VS23,SS Pipes,16.99,MT,90611.34,2023-07-09,45
PO-2021-1048,2023-12-15,VS15,CR Sheets,10.59,MT,51269.22,2023-12-25,45
PO-2021-1049,2021-06-28,VS33,MS Rods,10.53,MT,68831.84,2021-07-10,45
PO-2021-1050,2023-11-14,VS04,Angles & Channels,20.48,MT,98697.28,2023-11-23,21
PO-2021-1051,2023-01-28,VS25,Angles & Channels,1.6,MT,70869.02,2023-02-04,30
PO-2021-1052,2023-07-02,VS06,GI Sheets,36.66,MT,78316.53,2023-07-11,30
PO-2021-1053,2023-06-26,VS19,MS Sheets,40.48,MT,122488.13,2023-07-05,30
PO-2021-1054,2023-04-29,VS09,SS Pipes,8.04,MT,67742.34,2023-05-10,30
PO-2021-1055,2022-11-18,VS05,MS Rods,5.33,MT,75709.55,2022-11-25,15
PO-2021-1056,2023-04-29,VS12,Spring Steel,23.64,MT,91097.47,2023-05-04,15
PO-2021-1057,2022-02-13,VS12,MS Rods,15.18,MT,85065.68,2022-02-20,15
PO-2021-1058,2022-09-15,VS32,Spring Steel,37.25,MT,61839.02,2022-09-30,45
PO-2021-1059,2021-01-06,VS10,CR Sheets,15.71,MT,93041.64,2021-01-19,30
PO-2021-1060,2023-08-26,VS08,SS Sheets,21.44,MT,81891.49,2023-09-09,21
PO-2021-1061,2022-05-17,VS02,ERW Pipes,38.47,MT,81978.77,2022-05-21,21
PO-2021-1062,2023-01-11,VS31,GI Wire,43.55,MT,92099.7,2023-01-21,45
PO-2021-1063,2021-09-02,VS24,Hex Bars,36.91,MT,46315.88,2021-09-09,45
PO-2021-1064,2021-11-30,VS04,Square/Rect Tubes,16.66,MT,110873.79,2021-12-05,21
PO-2021-1065,2023-01-02,VS11,GI Pipes,14.36,MT,76463.55,2023-01-10,30
PO-2021-1066,2021-04-10,VS19,SS Sheets,26.95,MT,119832.73,2021-04-21,30
PO-2021-1067,2022-02-01,VS12,ERW Pipes,30.34,MT,59836.6,2022-02-09,15
PO-2021-1068,2022-10-10,VS20,CR Sheets,34.59,MT,96626.0,2022-10-14,21
PO-2021-1069,2023-12-31,VS23,Square/Rect Tubes,1.63,MT,83862.81,2024-01-08,45
PO-2021-1070,2023-09-21,VS27,MS Flats,46.12,MT,57227.19,2023-09-27,21
PO-2021-1071,2021-11-13,VS33,HR Coils,41.75,MT,104633.01,2021-11-24,45
PO-2021-1072,2023-12-13,VS08,GI Wire,23.56,MT,50730.02,2023-12-18,21
PO-2021-1073,2021-02-05,VS31,Angles & Channels,16.27,MT,72192.64,2021-02-15,45
PO-2021-1074,2023-12-08,VS22,MS Sheets,35.78,MT,47156.97,2023-12-12,21
PO-2021-1075,2022-04-01,VS09,Square/Rect Tubes,34.71,MT,68057.12,2022-04-07,30
PO-2021-1076,2021-09-24,VS06,GI Wire,34.85,MT,103802.23,2021-09-28,30
PO-2021-1077,2021-02-08,VS31,GI Wire,3.08,MT,53086.3,2021-02-23,45
PO-2021-1078,2023-11-18,VS04,Structural Steel,6.83,MT,63975.94,2023-11-22,21
PO-2021-1079,2022-09-10,VS01,ERW Pipes,39.34,MT,114007.36,2022-09-16,15
PO-2021-1080,2022-02-14,VS12,Angles & Channels,2.43,MT,58153.44,2022-02-28,15
PO-2021-1081,2022-07-23,VS23,Angles & Channels,8.87,MT,82547.58,2022-08-06,45
PO-2021-1082,2022-05-11,VS33,SS Pipes,5.86,MT,88360.03,2022-05-14,45
PO-2021-1083,2023-12-20,VS14,GI Sheets,48.25,MT,57883.01,2024-01-04,30
PO-2021-1084,2021-01-09,VS07,GI Sheets,46.1,MT,108847.26,2021-01-19,15
PO-2021-1085,2023-01-21,VS12,Fasteners & Fittings,34.0,MT,55171.31,2023-01-29,15
PO-2021-1086,2023-02-17,VS28,GI Sheets,26.2,MT,75568.35,2023-03-04,15
PO-2021-1087,2022-10-06,VS08,Fasteners & Fittings,6.41,MT,55193.43,2022-10-21,21
PO-2021-1088,2023-01-10,VS19,Spring Steel,36.38,MT,53215.34,2023-01-20,30
PO-2021-1089,2021-08-25,VS25,SS Sheets,23.39,MT,100213.08,2021-09-07,30
PO-2021-1090,2023-06-29,VS15,Spring Steel,20.96,MT,118872.17,2023-07-08,45
PO-2021-1091,2022-01-22,VS05,Structural Steel,47.02,MT,72558.1,2022-01-25,15
PO-2021-1092,2023-10-04,VS07,MS Rods,22.46,MT,94391.12,2023-10-08,15
PO-2021-1093,2021-09-02,VS10,MS Rods,20.63,MT,89291.79,2021-09-06,30
PO-2021-1094,2021-12-12,VS05,Angles & Channels,48.79,MT,70397.37,2021-12-24,15
PO-2021-1095,2023-04-08,VS08,HR Coils,42.07,MT,99390.04,2023-04-15,21
PO-2021-1096,2022-07-14,VS26,Angles & Channels,24.32,MT,90237.41,2022-07-23,21
PO-2021-1097,2023-09-20,VS33,CR Sheets,8.22,MT,79097.61,2023-09-24,45
PO-2021-1098,2022-05-29,VS32,Structural Steel,12.31,MT,115680.23,2022-06-01,45
PO-2021-1099,2021-07-23,VS04,SS Pipes,25.41,MT,47006.17,2021-07-28,21
PO-2021-1100,2023-02-23,VS21,Square/Rect Tubes,15.83,MT,91742.45,2023-03-10,15
PO-2021-1101,2021-06-06,VS34,Structural Steel,39.84,MT,60144.88,2021-06-19,21
PO-2021-1102,2023-10-17,VS32,Hex Bars,13.82,MT,70771.17,2023-10-28,45
PO-2021-1103,2021-02-06,VS03,GI Wire,44.13,MT,56092.46,2021-02-16,21
PO-2021-1104,2022-10-07,VS25,Fasteners & Fittings,23.52,MT,47464.48,2022-10-18,30
PO-2021-1105,2022-09-13,VS11,Structural Steel,22.1,MT,68434.48,2022-09-22,30
PO-2021-1106,2023-09-26,VS08,Structural Steel,33.34,MT,96403.06,2023-10-08,21
PO-2021-1107,2023-08-21,VS31,Spring Steel,42.86,MT,83001.38,2023-08-30,45
PO-2021-1108,2022-06-24,VS32,MS Rods,31.23,MT,71457.28,2022-07-01,45
PO-2021-1109,2022-10-19,VS04,MS Pipes,29.93,MT,54614.85,2022-10-27,21
PO-2021-1110,2022-12-16,VS02,MS Flats,19.65,MT,77111.11,2022-12-24,21
PO-2021-1111,2023-04-24,VS23,GI Pipes,33.4,MT,63571.04,2023-05-07,45
PO-2021-1112,2022-10-02,VS06,SS Pipes,43.58,MT,53585.35,2022-10-07,30
PO-2021-1113,2021-02-10,VS21,GI Pipes,23.58,MT,109752.64,2021-02-22,15
PO-2021-1114,2023-11-21,VS27,CR Sheets,2.0,MT,80227.49,2023-11-24,21
PO-2021-1115,2022-10-11,VS25,MS Rods,16.8,MT,52329.43,2022-10-21,30
PO-2021-1116,2021-07-24,VS14,MS Flats,25.34,MT,105859.29,2021-08-06,30
PO-2021-1117,2022-11-27,VS11,SS Sheets,18.8,MT,77699.33,2022-12-07,30
PO-2021-1118,2021-06-04,VS14,SS Sheets,13.99,MT,67299.02,2021-06-16,30
PO-2021-1119,2023-04-04,VS15,SS Pipes,36.17,MT,88364.49,2023-04-16,45
PO-2021-1120,2022-11-21,VS18,SS Pipes,28.75,MT,84829.77,2022-11-30,30
PO-2021-1121,2022-03-06,VS23,SS Pipes,32.93,MT,67638.53,2022-03-21,45
PO-2021-1122,2022-09-07,VS28,Spring Steel,16.35,MT,76073.57,2022-09-14,15
PO-2021-1123,2023-11-22,VS30,Spring Steel,9.85,MT,46395.25,2023-12-06,45
PO-2021-1124,2023-11-24,VS12,Structural Steel,11.43,MT,121845.13,2023-12-08,15
PO-2021-1125,2023-08-16,VS18,Spring Steel,40.64,MT,108958.1,2023-08-25,30
PO-2021-1126,2021-05-03,VS34,GI Sheets,18.85,MT,56080.78,2021-05-08,21
PO-2021-1127,2022-09-07,VS28,GI Wire,16.61,MT,107266.08,2022-09-11,15
PO-2021-1128,2022-02-21,VS27,CR Sheets,41.36,MT,93453.2,2022-02-28,21
PO-2021-1129,2022-04-29,VS26,HR Coils,6.56,MT,59393.7,2022-05-05,21
PO-2021-1130,2022-09-28,VS30,Structural Steel,28.43,MT,77709.97,2022-10-11,45
PO-2021-1131,2021-03-17,VS13,MS Sheets,14.36,MT,47185.64,2021-04-01,30
PO-2021-1132,2022-07-23,VS12,GI Pipes,48.23,MT,84695.67,2022-07-26,15
PO-2021-1133,2021-04-24,VS06,MS Flats,30.48,MT,110037.88,2021-05-03,30
PO-2021-1134,2023-01-15,VS06,MS Rods,47.21,MT,99317.58,2023-01-20,30
PO-2021-1135,2022-04-29,VS08,Hex Bars,46.71,MT,84146.82,2022-05-11,21
PO-2021-1136,2023-12-12,VS17,Structural Steel,44.34,MT,62855.76,2023-12-16,45
PO-2021-1137,2022-10-04,VS22,MS Rods,40.49,MT,100796.92,2022-10-13,21
PO-2021-1138,2022-03-23,VS10,ERW Pipes,9.58,MT,117744.26,2022-04-02,30
PO-2021-1139,2023-04-17,VS17,GI Pipes,25.03,MT,73102.87,2023-04-21,45
PO-2021-1140,2022-10-11,VS28,Structural Steel,34.45,MT,117248.65,2022-10-26,15
PO-2021-1141,2021-10-24,VS24,Structural Steel,36.07,MT,106602.4,2021-10-27,45
PO-2021-1142,2021-03-13,VS04,HR Coils,13.4,MT,73851.77,2021-03-26,21
PO-2021-1143,2023-01-14,VS08,Spring Steel,43.48,MT,109323.54,2023-01-23,21
PO-2021-1144,2021-01-17,VS26,CR Sheets,15.74,MT,115224.18,2021-02-01,21
PO-2021-1145,2022-04-28,VS20,GI Sheets,43.11,MT,57017.04,2022-05-08,21
PO-2021-1146,2022-10-12,VS27,GI Pipes,14.43,MT,51007.09,2022-10-27,21
PO-2021-1147,2023-10-04,VS31,GI Wire,46.4,MT,69954.17,2023-10-13,45
PO-2021-1148,2021-07-25,VS11,CR Sheets,25.81,MT,71389.23,2021-08-06,30
PO-2021-1149,2022-11-01,VS30,MS Pipes,38.34,MT,93102.96,2022-11-06,45
PO-2021-1150,2023-06-28,VS09,MS Pipes,20.63,MT,92122.22,2023-07-06,30
PO-2021-1151,2021-06-18,VS08,MS Sheets,13.23,MT,98517.3,2021-07-03,21
PO-2021-1152,2021-09-24,VS27,MS Flats,23.12,MT,110512.94,2021-09-29,21
PO-2021-1153,2022-06-18,VS12,MS Flats,40.18,MT,62295.77,2022-06-27,15
PO-2021-1154,2023-01-23,VS12,MS Rods,43.94,MT,120491.06,2023-02-04,15
PO-2021-1155,2022-04-05,VS02,MS Pipes,46.23,MT,93533.0,2022-04-18,21
PO-2021-1156,2022-04-14,VS06,Fasteners & Fittings,10.72,MT,97594.59,2022-04-19,30
PO-2021-1157,2021-04-12,VS26,GI Wire,30.42,MT,56193.84,2021-04-20,21
PO-2021-1158,2021-12-15,VS08,MS Pipes,36.21,MT,77636.91,2021-12-25,21
PO-2021-1159,2023-10-10,VS08,HR Coils,35.96,MT,59290.81,2023-10-25,21
PO-2021-1160,2022-06-30,VS19,Structural Steel,19.72,MT,80442.07,2022-07-06,30
PO-2021-1161,2022-03-18,VS19,GI Sheets,21.5,MT,78664.88,2022-03-23,30
PO-2021-1162,2021-02-28,VS19,CR Sheets,12.54,MT,81976.18,2021-03-06,30
PO-2021-1163,2023-01-28,VS30,SS Pipes,1.51,MT,54990.37,2023-02-05,45
PO-2021-1164,2023-03-26,VS14,MS Rods,35.71,MT,100207.81,2023-04-02,30
PO-2021-1165,2021-05-30,VS07,Spring Steel,3.88,MT,69964.69,2021-06-05,15
PO-2021-1166,2023-08-23,VS23,GI Pipes,1.26,MT,82840.65,2023-09-01,45
PO-2021-1167,2022-09-12,VS26,Angles & Channels,7.48,MT,111916.95,2022-09-15,21
PO-2021-1168,2022-01-03,VS17,MS Sheets,25.68,MT,114774.52,2022-01-13,45
PO-2021-1169,2021-09-28,VS06,MS Flats,35.8,MT,77469.72,2021-10-05,30
PO-2021-1170,2021-08-28,VS21,GI Pipes,48.95,MT,82440.8,2021-09-04,15
PO-2021-1171,2023-01-09,VS28,SS Sheets,45.24,MT,64741.23,2023-01-24,15
PO-2021-1172,2022-06-25,VS34,MS Flats,22.35,MT,57373.79,2022-07-09,21
PO-2021-1173,2023-10-04,VS10,Spring Steel,42.8,MT,94306.46,2023-10-19,30
PO-2021-1174,2023-06-21,VS04,GI Sheets,8.28,MT,62239.54,2023-06-24,21
PO-2021-1175,2023-08-22,VS17,MS Sheets,35.59,MT,77732.24,2023-09-01,45
PO-2021-1176,2021-03-25,VS29,Angles & Channels,49.45,MT,87064.09,2021-04-04,30
PO-2021-1177,2023-10-07,VS08,Square/Rect Tubes,7.06,MT,52018.34,2023-10-14,21
PO-2021-1178,2022-01-05,VS11,Hex Bars,41.31,MT,87243.55,2022-01-18,30
PO-2021-1179,2022-03-11,VS01,Hex Bars,38.58,MT,58542.66,2022-03-15,15
PO-2021-1180,2022-05-20,VS32,ERW Pipes,44.48,MT,46947.16,2022-06-02,45
PO-2021-1181,2021-09-07,VS26,Angles & Channels,29.93,MT,116341.49,2021-09-15,21
PO-2021-1182,2021-11-11,VS02,SS Pipes,23.55,MT,98078.0,2021-11-21,21
PO-2021-1183,2023-07-19,VS18,MS Pipes,17.14,MT,48288.52,2023-07-31,30
PO-2021-1184,2023-07-17,VS21,Square/Rect Tubes,11.36,MT,48651.17,2023-07-30,15
PO-2021-1185,2022-08-03,VS21,GI Pipes,37.45,MT,86036.72,2022-08-15,15
PO-2021-1186,2023-02-21,VS06,MS Rods,13.5,MT,63006.01,2023-03-08,30
PO-2021-1187,2023-03-28,VS06,MS Pipes,42.76,MT,57220.55,2023-04-12,30
PO-2021-1188,2023-04-05,VS19,Square/Rect Tubes,6.91,MT,85085.92,2023-04-14,30
PO-2021-1189,2022-09-28,VS09,Angles & Channels,33.61,MT,107403.97,2022-10-09,30
PO-2021-1190,2022-02-14,VS32,Fasteners & Fittings,44.39,MT,80732.98,2022-02-26,45
PO-2021-1191,2023-05-17,VS06,GI Wire,40.74,MT,91040.08,2023-05-26,30
PO-2021-1192,2023-05-23,VS06,GI Pipes,26.15,MT,117995.38,2023-06-05,30
PO-2021-1193,2022-04-05,VS10,Structural Steel,26.84,MT,93541.9,2022-04-09,30
PO-2021-1194,2022-08-19,VS30,GI Wire,4.88,MT,105115.85,2022-08-26,45
PO-2021-1195,2021-11-01,VS09,SS Sheets,42.24,MT,84231.9,2021-11-08,30
PO-2021-1196,2021-04-08,VS05,GI Pipes,26.16,MT,83298.87,2021-04-17,15
PO-2021-1197,2021-07-13,VS30,CR Sheets,18.42,MT,88917.59,2021-07-28,45
PO-2021-1198,2023-10-29,VS02,ERW Pipes,37.29,MT,79715.92,2023-11-13,21
PO-2021-1199,2022-01-09,VS26,GI Pipes,5.08,MT,110756.65,2022-01-16,21
PO-2021-1200,2022-10-05,VS30,Fasteners & Fittings,31.57,MT,64880.58,2022-10-20,45
PO-2021-1201,2022-01-19,VS14,MS Sheets,4.83,MT,118663.96,2022-01-26,30
PO-2021-1202,2021-08-06,VS28,Spring Steel,1.88,MT,74620.04,2021-08-09,15
PO-2021-1203,2021-12-18,VS31,Fasteners & Fittings,34.9,MT,110158.54,2022-01-01,45
PO-2021-1204,2023-09-24,VS20,Angles & Channels,34.84,MT,117235.62,2023-10-07,21
PO-2021-1205,2023-03-20,VS20,SS Pipes,7.13,MT,46040.69,2023-03-24,21
PO-2021-1206,2021-02-02,VS13,MS Pipes,11.25,MT,93646.74,2021-02-15,30
PO-2021-1207,2022-05-11,VS28,Spring Steel,10.35,MT,67568.84,2022-05-21,15
PO-2021-1208,2021-10-31,VS31,GI Wire,2.07,MT,57457.91,2021-11-05,45
PO-2021-1209,2023-07-01,VS32,Structural Steel,1.96,MT,78713.72,2023-07-07,45
PO-2021-1210,2022-02-17,VS19,MS Rods,3.5,MT,47414.19,2022-03-02,30
PO-2021-1211,2023-06-04,VS27,Structural Steel,37.12,MT,89687.97,2023-06-15,21
PO-2021-1212,2022-08-19,VS03,Structural Steel,20.58,MT,86841.75,2022-09-02,21
PO-2021-1213,2023-09-27,VS15,GI Pipes,26.89,MT,76650.34,2023-10-05,45
PO-2021-1214,2021-05-11,VS18,GI Wire,44.57,MT,53770.56,2021-05-23,30
PO-2021-1215,2022-12-12,VS29,GI Wire,2.02,MT,66600.81,2022-12-18,30
PO-2021-1216,2023-08-20,VS23,Fasteners & Fittings,12.37,MT,61477.68,2023-09-02,45
PO-2021-1217,2022-11-26,VS30,Square/Rect Tubes,44.28,MT,99224.63,2022-12-05,45
PO-2021-1218,2023-05-04,VS24,Structural Steel,40.19,MT,108339.85,2023-05-16,45
PO-2021-1219,2022-03-01,VS19,SS Pipes,33.69,MT,56869.53,2022-03-07,30
PO-2021-1220,2021-11-17,VS32,ERW Pipes,39.88,MT,115729.1,2021-11-27,45
PO-2021-1221,2022-09-14,VS16,GI Sheets,28.28,MT,119944.59,2022-09-22,15
PO-2021-1222,2022-06-19,VS23,MS Sheets,9.56,MT,109459.63,2022-06-30,45
PO-2021-1223,2021-03-07,VS05,MS Flats,22.1,MT,91317.22,2021-03-11,15
PO-2021-1224,2022-04-04,VS32,CR Sheets,49.69,MT,103866.44,2022-04-19,45
PO-2021-1225,2021-04-06,VS18,Square/Rect Tubes,42.82,MT,110527.18,2021-04-18,30
PO-2021-1226,2021-08-02,VS04,Fasteners & Fittings,40.15,MT,117198.53,2021-08-17,21
PO-2021-1227,2021-08-16,VS07,ERW Pipes,41.36,MT,48147.71,2021-08-20,15
PO-2021-1228,2021-12-09,VS08,GI Sheets,45.64,MT,56777.44,2021-12-16,21
PO-2021-1229,2023-06-24,VS33,Structural Steel,36.9,MT,52447.07,2023-07-07,45
PO-2021-1230,2023-01-15,VS22,Square/Rect Tubes,7.03,MT,60141.77,2023-01-24,21
PO-2021-1231,2021-01-14,VS16,Structural Steel,17.72,MT,82876.7,2021-01-18,15
PO-2021-1232,2022-06-29,VS24,GI Wire,18.67,MT,94874.64,2022-07-04,45
PO-2021-1233,2023-12-21,VS27,HR Coils,7.76,MT,77161.71,2023-12-30,21
PO-2021-1234,2023-07-29,VS34,Angles & Channels,47.24,MT,78193.4,2023-08-13,21
PO-2021-1235,2021-01-21,VS34,SS Pipes,5.15,MT,68610.34,2021-02-05,21
PO-2021-1236,2021-12-03,VS28,GI Pipes,20.27,MT,47782.03,2021-12-16,15
PO-2021-1237,2021-11-06,VS04,Hex Bars,48.66,MT,76447.9,2021-11-19,21
PO-2021-1238,2022-09-16,VS21,Angles & Channels,1.39,MT,65983.56,2022-09-27,15
PO-2021-1239,2021-10-28,VS26,Fasteners & Fittings,32.55,MT,111568.48,2021-11-09,21
PO-2021-1240,2023-06-25,VS23,MS Rods,38.99,MT,111073.1,2023-06-29,45
PO-2021-1241,2021-03-17,VS22,MS Rods,36.53,MT,100503.92,2021-03-22,21
PO-2021-1242,2023-12-02,VS19,GI Sheets,5.55,MT,89839.3,2023-12-13,30
PO-2021-1243,2022-11-29,VS11,MS Pipes,2.37,MT,104744.9,2022-12-11,30
PO-2021-1244,2022-06-14,VS16,SS Sheets,36.6,MT,119021.6,2022-06-18,15
PO-2021-1245,2021-05-03,VS24,CR Sheets,31.72,MT,71585.5,2021-05-06,45
PO-2021-1246,2021-09-13,VS29,SS Sheets,29.05,MT,45391.0,2021-09-21,30
