po_id,supplier_id,invoice_date,agreed_payment_days,actual_payment_date,days_late
PO-2021-1536,VS28,2021-01-20,15,2021-02-01,0
PO-2021-1537,VS16,2023-06-01,15,2023-06-23,10
PO-2021-1538,VS17,2021-08-27,45,2021-10-08,0
PO-2021-1539,VS33,2021-08-03,45,2021-09-14,0
PO-2021-1540,VS15,2021-11-04,45,2021-12-16,0
PO-2021-1541,VS28,2021-10-30,15,2021-12-06,25
PO-2021-1542,VS27,2023-02-21,21,2023-04-05,25
PO-2021-1543,VS22,2022-04-03,21,2022-04-21,0
PO-2021-1544,VS20,2021-04-19,21,2021-05-20,13
PO-2021-1545,VS16,2023-05-10,15,2023-05-22,0
PO-2021-1546,VS21,2021-04-20,15,2021-05-08,6
PO-2021-1547,VS28,2021-07-29,15,2021-09-02,23
PO-2021-1548,VS08,2022-09-19,21,2022-10-18,11
PO-2021-1549,VS22,2021-09-27,21,2021-11-02,18
PO-2021-1550,VS24,2023-12-23,45,2024-02-09,6
PO-2021-1551,VS07,2021-07-01,15,2021-07-10,0
PO-2021-1552,VS13,2022-01-29,30,2022-03-10,13
PO-2021-1553,VS20,2022-12-07,21,2023-01-14,20
PO-2021-1554,VS03,2021-11-14,21,2021-12-16,14
PO-2021-1555,VS24,2022-12-16,45,2023-01-29,2
PO-2021-1556,VS31,2021-05-22,45,2021-07-02,0
PO-2021-1557,VS11,2021-02-17,30,2021-03-16,0
PO-2021-1558,VS13,2021-05-08,30,2021-06-03,0
PO-2021-1559,VS11,2021-06-06,30,2021-07-02,0
PO-2021-1560,VS26,2023-03-14,21,2023-04-01,0
PO-2021-1561,VS01,2022-03-26,15,2022-05-01,24
PO-2021-1562,VS20,2022-06-18,21,2022-07-06,0
PO-2021-1563,VS15,2021-12-20,45,2022-01-27,0
PO-2021-1564,VS18,2021-11-03,30,2021-11-25,0
PO-2021-1565,VS14,2022-05-28,30,2022-07-08,14
PO-2021-1566,VS21,2023-01-29,15,2023-02-10,0
PO-2021-1567,VS27,2021-10-04,21,2021-10-22,0
PO-2021-1568,VS15,2023-01-02,45,2023-03-04,19
PO-2021-1569,VS25,2021-08-09,30,2021-09-05,0
PO-2021-1570,VS29,2022-03-02,30,2022-04-16,18
PO-2021-1571,VS10,2023-03-24,30,2023-04-20,0
PO-2021-1572,VS31,2021-11-03,45,2021-12-15,0
PO-2021-1573,VS32,2022-01-25,45,2022-03-29,21
PO-2021-1574,VS26,2022-01-02,21,2022-02-08,19
PO-2021-1575,VS26,2023-07-24,21,2023-08-11,0
PO-2021-1576,VS07,2021-01-28,15,2021-02-07,0
PO-2021-1577,VS09,2021-04-03,30,2021-04-30,0
PO-2021-1578,VS01,2021-01-31,15,2021-03-06,22
PO-2021-1579,VS13,2021-06-27,30,2021-08-11,18
PO-2021-1580,VS20,2021-12-04,21,2021-12-18,0
PO-2021-1581,VS08,2022-07-05,21,2022-07-23,0
PO-2021-1582,VS33,2021-08-02,45,2021-09-16,3
PO-2021-1583,VS28,2022-04-13,15,2022-04-27,2
PO-2021-1584,VS08,2023-03-02,21,2023-03-20,0
PO-2021-1585,VS23,2022-08-04,45,2022-09-15,0
PO-2021-1586,VS10,2021-04-02,30,2021-04-29,0
PO-2021-1587,VS10,2023-05-24,30,2023-06-20,0
PO-2021-1588,VS32,2022-07-13,45,2022-08-28,4
PO-2021-1589,VS01,2021-06-09,15,2021-06-21,0
PO-2021-1590,VS29,2023-03-14,30,2023-04-10,0
PO-2021-1591,VS10,2022-07-28,30,2022-09-03,10
PO-2021-1592,VS23,2023-03-03,45,2023-05-06,22
PO-2021-1593,VS09,2022-11-17,30,2023-01-08,25
PO-2021-1594,VS32,2024-01-02,45,2024-02-18,5
PO-2021-1595,VS34,2023-05-17,21,2023-06-18,14
PO-2021-1596,VS02,2022-02-24,21,2022-03-14,0
PO-2021-1597,VS23,2021-05-06,45,2021-06-17,0
PO-2021-1598,VS30,2022-08-30,45,2022-10-21,10
PO-2021-1599,VS14,2022-05-15,30,2022-06-11,0
PO-2022-1600,VS25,2021-10-24,30,2021-11-28,8
PO-2022-1601,VS05,2021-08-09,15,2021-08-21,0
PO-2022-1602,VS24,2021-10-31,45,2021-12-21,9
PO-2022-1603,VS10,2023-05-06,30,2023-06-26,24
PO-2022-1604,VS31,2022-09-09,45,2022-11-04,14
PO-2022-1605,VS19,2021-01-31,30,2021-03-24,25
PO-2022-1606,VS33,2021-12-25,45,2022-02-14,9
PO-2022-1607,VS17,2023-07-23,45,2023-09-09,6
PO-2022-1608,VS06,2022-07-14,30,2022-08-23,13
PO-2022-1609,VS26,2022-03-13,21,2022-04-19,19
PO-2022-1610,VS30,2021-06-11,45,2021-07-20,0
PO-2022-1611,VS04,2021-12-07,21,2021-12-25,0
PO-2022-1612,VS05,2021-08-05,15,2021-08-17,0
PO-2022-1613,VS19,2022-05-09,30,2022-06-13,8
PO-2022-1614,VS20,2021-01-26,21,2021-02-27,14
PO-2022-1615,VS18,2022-05-11,30,2022-06-16,9
PO-2022-1616,VS03,2023-09-21,21,2023-10-09,0
PO-2022-1617,VS19,2023-01-04,30,2023-02-07,7
PO-2022-1618,VS09,2023-01-02,30,2023-01-29,0
PO-2022-1619,VS33,2021-07-29,45,2021-09-20,11
PO-2022-1620,VS19,2021-03-21,30,2021-04-17,0
PO-2022-1621,VS15,2021-07-14,45,2021-08-25,0
PO-2022-1622,VS33,2021-11-29,45,2022-01-10,0
PO-2022-1623,VS29,2022-12-04,30,2022-12-31,0
PO-2022-1624,VS25,2021-03-26,30,2021-05-02,10
PO-2022-1625,VS32,2021-11-12,45,2022-01-09,16
PO-2022-1626,VS32,2021-07-01,45,2021-08-18,6
PO-2022-1627,VS05,2021-11-30,15,2021-12-11,0
PO-2022-1628,VS30,2022-01-05,45,2022-02-16,0
PO-2022-1629,VS09,2023-06-28,30,2023-07-25,0
PO-2022-1630,VS26,2022-08-14,21,2022-09-21,20
PO-2022-1631,VS24,2023-06-25,45,2023-08-27,21
PO-2022-1632,VS27,2021-06-23,21,2021-07-06,0
PO-2022-1633,VS04,2021-04-01,21,2021-04-18,0
PO-2022-1634,VS19,2021-08-07,30,2021-09-03,0
PO-2022-1635,VS25,2022-04-05,30,2022-05-26,24
PO-2022-1636,VS30,2024-01-04,45,2024-02-17,2
PO-2022-1637,VS13,2023-06-10,30,2023-07-07,0
PO-2022-1638,VS14,2023-09-26,30,2023-10-22,0
PO-2022-1639,VS31,2021-11-18,45,2021-12-30,0
PO-2022-1640,VS04,2023-02-21,21,2023-03-31,20
PO-2022-1641,VS14,2021-04-24,30,2021-05-22,1
PO-2022-1642,VS12,2022-06-04,15,2022-06-16,0
PO-2022-1643,VS29,2022-09-06,30,2022-10-28,25
PO-2022-1644,VS04,2022-01-15,21,2022-02-02,0
PO-2022-1645,VS11,2022-09-04,30,2022-10-19,18
PO-2022-1646,VS28,2021-11-29,15,2022-01-03,23
PO-2022-1647,VS05,2022-02-14,15,2022-03-02,4
PO-2022-1648,VS01,2022-10-14,15,2022-11-19,24
PO-2022-1649,VS08,2022-10-14,21,2022-11-14,13
PO-2022-1650,VS29,2021-09-18,30,2021-10-25,10
PO-2022-1651,VS11,2023-05-14,30,2023-06-10,0
PO-2022-1652,VS24,2021-02-02,45,2021-03-27,11
PO-2022-1653,VS32,2021-09-16,45,2021-11-10,13
PO-2022-1654,VS34,2023-05-26,21,2023-06-10,0
PO-2022-1655,VS12,2023-02-07,15,2023-02-17,0
PO-2022-1656,VS28,2022-08-10,15,2022-09-03,12
PO-2022-1657,VS07,2021-07-02,15,2021-07-13,0
PO-2022-1658,VS32,2021-08-04,45,2021-09-15,0
PO-2022-1659,VS19,2021-03-11,30,2021-04-07,0
PO-2022-1660,VS08,2023-02-23,21,2023-03-13,0
PO-2022-1661,VS27,2023-08-12,21,2023-08-30,0
PO-2022-1662,VS19,2023-11-09,30,2023-12-30,24
PO-2022-1663,VS16,2023-05-03,15,2023-05-22,7
PO-2022-1664,VS10,2021-02-26,30,2021-03-25,0
PO-2022-1665,VS22,2022-10-16,21,2022-11-02,0
PO-2022-1666,VS13,2023-03-16,30,2023-04-12,0
PO-2022-1667,VS09,2023-06-01,30,2023-07-16,18
PO-2022-1668,VS11,2023-11-29,30,2023-12-31,5
PO-2022-1669,VS08,2023-11-02,21,2023-12-02,12
PO-2022-1670,VS21,2021-11-25,15,2021-12-11,4
PO-2022-1671,VS02,2021-11-13,21,2021-12-19,18
PO-2022-1672,VS09,2021-02-24,30,2021-03-24,1
PO-2022-1673,VS15,2022-05-09,45,2022-07-10,20
PO-2022-1674,VS17,2023-02-17,45,2023-03-31,0
PO-2022-1675,VS07,2021-02-20,15,2021-03-14,10
PO-2022-1676,VS19,2021-10-21,30,2021-11-12,0
PO-2022-1677,VS14,2023-01-14,30,2023-02-05,0
PO-2022-1678,VS32,2021-06-03,45,2021-08-01,17
PO-2022-1679,VS11,2023-07-16,30,2023-08-09,0
PO-2022-1680,VS08,2021-03-09,21,2021-03-27,0
PO-2022-1681,VS11,2021-01-14,30,2021-03-04,22
PO-2022-1682,VS02,2021-03-05,21,2021-03-26,3
PO-2022-1683,VS14,2021-08-27,30,2021-09-26,3
PO-2022-1684,VS18,2021-09-20,30,2021-10-17,0
PO-2022-1685,VS30,2022-08-29,45,2022-10-10,0
PO-2022-1686,VS12,2022-05-31,15,2022-06-15,3
PO-2022-1687,VS07,2023-03-19,15,2023-04-14,14
PO-2022-1688,VS28,2023-09-30,15,2023-10-12,0
PO-2022-1689,VS25,2021-08-12,30,2021-09-08,0
PO-2022-1690,VS29,2021-05-15,30,2021-06-20,9
PO-2022-1691,VS19,2023-04-23,30,2023-05-21,1
PO-2022-1692,VS28,2022-10-26,15,2022-11-15,8
PO-2022-1693,VS24,2023-02-04,45,2023-03-22,4
PO-2022-1694,VS22,2021-01-26,21,2021-03-04,19
PO-2022-1695,VS25,2021-05-19,30,2021-07-03,18
PO-2022-1696,VS05,2022-07-27,15,2022-08-06,0
PO-2022-1697,VS13,2022-02-13,30,2022-03-09,0
PO-2022-1698,VS08,2023-05-16,21,2023-06-14,11
PO-2022-1699,VS16,2023-02-27,15,2023-03-11,0
PO-2022-1700,VS30,2021-01-13,45,2021-03-05,9
PO-2022-1701,VS34,2024-01-01,21,2024-01-23,4
PO-2022-1702,VS27,2021-07-17,21,2021-08-13,9
PO-2022-1703,VS21,2021-06-16,15,2021-06-28,0
PO-2022-1704,VS32,2023-07-23,45,2023-09-14,11
PO-2022-1705,VS15,2021-03-04,45,2021-04-21,6
PO-2022-1706,VS15,2023-06-15,45,2023-08-05,9
PO-2022-1707,VS01,2023-01-29,15,2023-02-27,17
PO-2022-1708,VS20,2021-04-12,21,2021-05-15,15
PO-2022-1709,VS18,2023-02-20,30,2023-03-17,0
PO-2022-1710,VS21,2021-09-19,15,2021-10-22,21
PO-2022-1711,VS08,2023-07-08,21,2023-08-06,11
PO-2022-1712,VS18,2023-10-04,30,2023-10-31,0
PO-2022-1713,VS19,2022-06-28,30,2022-07-30,5
PO-2022-1714,VS05,2022-03-01,15,2022-03-11,0
PO-2022-1715,VS30,2022-03-22,45,2022-05-23,20
PO-2022-1716,VS33,2023-12-20,45,2024-02-15,15
PO-2022-1717,VS33,2021-11-15,45,2022-01-11,15
PO-2022-1718,VS29,2023-03-04,30,2023-04-16,16
PO-2022-1719,VS28,2022-07-27,15,2022-08-17,9
PO-2022-1720,VS10,2021-08-01,30,2021-08-23,0
PO-2022-1721,VS30,2021-02-06,45,2021-04-03,14
PO-2022-1722,VS23,2023-07-20,45,2023-08-27,0
PO-2022-1723,VS14,2023-06-06,30,2023-07-12,9
PO-2022-1724,VS29,2021-04-22,30,2021-06-09,21
PO-2022-1725,VS13,2023-05-19,30,2023-06-30,15
PO-2022-1726,VS32,2023-12-24,45,2024-02-29,25
PO-2022-1727,VS08,2022-05-28,21,2022-06-15,0
PO-2022-1728,VS16,2022-07-03,15,2022-07-12,0
PO-2022-1729,VS26,2023-04-12,21,2023-04-28,0
PO-2022-1730,VS32,2022-07-07,45,2022-08-21,3
PO-2022-1731,VS19,2022-08-16,30,2022-09-12,0
PO-2022-1732,VS20,2023-09-07,21,2023-10-20,25
PO-2022-1733,VS22,2022-01-22,21,2022-02-09,0
PO-2022-1734,VS22,2023-05-30,21,2023-06-17,0
PO-2022-1735,VS01,2021-12-19,15,2021-12-31,0
PO-2022-1736,VS31,2022-05-25,45,2022-07-12,6
PO-2022-1737,VS15,2022-08-22,45,2022-10-20,17
PO-2022-1738,VS07,2021-07-15,15,2021-07-27,0
PO-2022-1739,VS17,2022-12-23,45,2023-02-03,0
PO-2022-1740,VS22,2022-09-12,21,2022-10-20,20
PO-2022-1741,VS08,2023-09-22,21,2023-10-25,15
PO-2022-1742,VS27,2021-11-02,21,2021-11-20,0
PO-2022-1743,VS16,2021-03-08,15,2021-03-18,0
PO-2022-1744,VS07,2023-02-16,15,2023-03-04,4
PO-2022-1745,VS12,2023-12-19,15,2024-01-06,6
PO-2022-1746,VS27,2023-03-15,21,2023-04-01,0
PO-2022-1747,VS08,2022-12-08,21,2023-01-02,7
PO-2022-1748,VS19,2022-12-15,30,2023-01-10,0
PO-2022-1749,VS30,2021-11-01,45,2021-12-31,18
PO-2022-1750,VS20,2021-12-03,21,2021-12-21,0
PO-2022-1751,VS03,2023-07-22,21,2023-08-08,0
PO-2022-1752,VS20,2023-10-01,21,2023-10-18,0
PO-2022-1753,VS17,2021-04-16,45,2021-05-23,0
PO-2022-1754,VS06,2021-11-17,30,2021-12-14,0
PO-2022-1755,VS19,2021-06-18,30,2021-07-15,0
PO-2022-1756,VS28,2023-03-06,15,2023-03-18,0
PO-2022-1757,VS20,2022-09-14,21,2022-10-25,23
PO-2022-1758,VS13,2021-10-16,30,2021-11-08,0
PO-2022-1759,VS06,2022-09-20,30,2022-10-24,7
PO-2022-1760,VS25,2022-01-14,30,2022-02-27,17
PO-2022-1761,VS33,2022-10-07,45,2022-11-18,0
PO-2022-1762,VS30,2023-04-24,45,2023-06-21,16
PO-2022-1763,VS06,2023-05-16,30,2023-06-12,0
PO-2022-1764,VS24,2023-11-18,45,2023-12-30,0
PO-2022-1765,VS26,2021-04-23,21,2021-05-07,0
PO-2022-1766,VS30,2023-11-30,45,2024-01-20,9
PO-2022-1767,VS22,2021-08-11,21,2021-09-07,9
PO-2022-1768,VS04,2022-11-13,21,2022-12-01,0
PO-2022-1769,VS14,2021-04-22,30,2021-05-19,0
PO-2022-1770,VS15,2021-10-10,45,2021-11-21,0
PO-2022-1771,VS13,2023-09-24,30,2023-11-08,18
PO-2022-1772,VS07,2023-12-04,15,2023-12-23,7
PO-2022-1773,VS26,2023-07-01,21,2023-08-02,14
PO-2022-1774,VS16,2022-01-15,15,2022-01-27,0
PO-2022-1775,VS28,2021-09-13,15,2021-09-25,0
PO-2022-1776,VS11,2022-05-11,30,2022-06-02,0
PO-2022-1777,VS19,2023-09-14,30,2023-10-17,6
PO-2022-1778,VS18,2023-01-26,30,2023-02-22,0
PO-2022-1779,VS28,2023-05-07,15,2023-05-26,7
PO-2022-1780,VS01,2023-03-12,15,2023-03-22,0
PO-2022-1781,VS03,2023-07-03,21,2023-08-09,19
PO-2022-1782,VS18,2023-07-31,30,2023-09-20,24
PO-2022-1783,VS23,2022-03-11,45,2022-04-25,3
PO-2022-1784,VS23,2021-11-10,45,2021-12-22,0
PO-2022-1785,VS20,2022-07-28,21,2022-08-16,1
PO-2022-1786,VS31,2023-02-14,45,2023-04-10,13
PO-2022-1787,VS17,2023-12-16,45,2024-01-24,0
PO-2022-1788,VS26,2022-12-17,21,2023-01-04,0
PO-2022-1789,VS07,2022-04-23,15,2022-05-25,20
PO-2022-1790,VS16,2022-04-23,15,2022-05-05,0
PO-2022-1791,VS05,2023-05-14,15,2023-05-26,0
PO-2022-1792,VS29,2021-06-02,30,2021-06-29,0
PO-2022-1793,VS07,2022-10-23,15,2022-11-14,10
PO-2022-1794,VS13,2022-02-17,30,2022-03-12,0
PO-2022-1795,VS11,2022-02-20,30,2022-03-19,0
PO-2022-1796,VS02,2021-06-29,21,2021-07-25,8
PO-2022-1797,VS27,2023-01-10,21,2023-01-28,0
PO-2022-1798,VS32,2023-12-21,45,2024-01-30,0
PO-2022-1799,VS23,2023-10-26,45,2023-12-05,0
PO-2022-1800,VS29,2021-05-21,30,2021-07-08,21
PO-2022-1801,VS09,2021-06-13,30,2021-07-08,0
PO-2022-1802,VS22,2021-04-19,21,2021-05-17,10
PO-2022-1803,VS23,2023-03-14,45,2023-04-25,0
PO-2022-1804,VS16,2021-06-06,15,2021-06-26,8
PO-2022-1805,VS08,2021-04-30,21,2021-05-18,0
PO-2022-1806,VS03,2021-03-06,21,2021-03-30,6
PO-2022-1807,VS09,2021-05-05,30,2021-06-01,0
PO-2022-1808,VS16,2021-05-11,15,2021-06-08,16
PO-2022-1809,VS23,2021-03-17,45,2021-05-01,3
PO-2022-1810,VS31,2021-06-18,45,2021-07-30,0
PO-2022-1811,VS33,2023-10-18,45,2023-11-29,0
PO-2022-1812,VS02,2022-04-15,21,2022-05-26,23
PO-2022-1813,VS25,2024-01-03,30,2024-01-30,0
PO-2022-1814,VS09,2023-02-15,30,2023-03-14,0
PO-2022-1815,VS08,2023-06-19,21,2023-07-31,24
PO-2022-1816,VS15,2022-05-06,45,2022-06-17,0
PO-2022-1817,VS01,2021-04-07,15,2021-04-19,0
PO-2022-1818,VS12,2023-06-21,15,2023-07-06,3
PO-2022-1819,VS19,2022-05-19,30,2022-07-10,25
PO-2022-1820,VS05,2021-06-10,15,2021-06-27,5
PO-2022-1821,VS15,2023-01-05,45,2023-03-01,13
PO-2022-1822,VS16,2022-08-26,15,2022-09-07,0
PO-2022-1823,VS07,2023-11-01,15,2023-12-07,24
PO-2022-1824,VS18,2023-09-26,30,2023-10-23,0
PO-2022-1825,VS20,2022-04-21,21,2022-05-16,7
PO-2022-1826,VS03,2021-10-21,21,2021-11-08,0
PO-2022-1827,VS02,2021-08-25,21,2021-09-19,7
PO-2022-1828,VS20,2023-03-01,21,2023-04-05,17
PO-2022-1829,VS02,2023-10-15,21,2023-11-18,16
PO-2022-1830,VS12,2023-02-19,15,2023-03-12,9
PO-2022-1831,VS02,2022-12-17,21,2023-01-27,23
PO-2022-1832,VS02,2022-03-23,21,2022-05-03,23
PO-2022-1833,VS07,2021-04-30,15,2021-05-10,0
PO-2022-1834,VS30,2022-08-15,45,2022-09-26,0
PO-2022-1835,VS11,2022-06-20,30,2022-07-13,0
PO-2022-1836,VS01,2021-10-01,15,2021-10-13,0
PO-2022-1837,VS19,2022-05-30,30,2022-07-09,13
PO-2022-1838,VS18,2023-01-14,30,2023-02-10,0
PO-2022-1839,VS08,2021-01-29,21,2021-02-16,0
PO-2022-1840,VS29,2022-01-05,30,2022-02-01,0
PO-2022-1841,VS31,2023-01-08,45,2023-02-19,0
PO-2022-1842,VS21,2022-07-24,15,2022-08-05,0
PO-2022-1843,VS17,2022-07-23,45,2022-09-08,5
PO-2022-1844,VS15,2021-04-15,45,2021-05-27,0
PO-2022-1845,VS21,2023-06-24,15,2023-07-06,0
PO-2022-1846,VS17,2022-06-18,45,2022-07-25,0
PO-2022-1847,VS16,2021-04-05,15,2021-04-19,2
PO-2022-1848,VS05,2023-11-16,15,2023-12-01,3
PO-2022-1849,VS05,2023-05-05,15,2023-05-17,0
PO-2022-1850,VS22,2023-01-11,21,2023-02-05,7
PO-2022-1851,VS11,2021-03-08,30,2021-04-12,8
PO-2022-1852,VS07,2021-02-25,15,2021-03-09,0
PO-2022-1853,VS23,2023-11-10,45,2024-01-15,24
PO-2022-1854,VS25,2021-11-07,30,2021-12-04,0
PO-2022-1855,VS27,2023-11-01,21,2023-11-26,7
PO-2022-1856,VS31,2021-04-19,45,2021-06-06,6
PO-2022-1857,VS16,2022-08-27,15,2022-09-12,4
PO-2022-1858,VS30,2022-04-21,45,2022-06-02,0
PO-2022-1859,VS27,2023-07-04,21,2023-07-23,1
PO-2022-1860,VS31,2023-01-15,45,2023-03-11,13
PO-2022-1861,VS16,2021-09-17,15,2021-09-28,0
PO-2022-1862,VS19,2022-06-21,30,2022-07-18,0
PO-2022-1863,VS10,2023-11-04,30,2023-12-17,16
PO-2022-1864,VS01,2023-07-22,15,2023-08-21,18
PO-2022-1865,VS07,2023-08-24,15,2023-09-26,21
PO-2022-1866,VS05,2021-12-11,15,2021-12-19,0
PO-2022-1867,VS23,2023-05-18,45,2023-07-15,16
PO-2022-1868,VS08,2022-08-27,21,2022-09-10,0
PO-2022-1869,VS03,2021-08-12,21,2021-08-30,0
PO-2022-1870,VS29,2023-04-21,30,2023-05-26,8
PO-2022-1871,VS33,2022-01-14,45,2022-03-12,15
PO-2022-1872,VS30,2023-01-31,45,2023-03-20,6
PO-2022-1873,VS07,2022-07-30,15,2022-08-11,0
PO-2022-1874,VS34,2023-11-30,21,2023-12-18,0
PO-2022-1875,VS21,2023-03-01,15,2023-04-01,19
PO-2022-1876,VS28,2022-03-11,15,2022-03-24,1
PO-2022-1877,VS23,2021-07-26,45,2021-09-28,22
PO-2022-1878,VS15,2023-06-21,45,2023-08-02,0
PO-2022-1879,VS15,2021-08-09,45,2021-09-28,8
PO-2022-1880,VS02,2021-12-15,21,2022-01-25,23
PO-2022-1881,VS01,2022-02-07,15,2022-02-19,0
PO-2022-1882,VS28,2022-08-04,15,2022-08-16,0
PO-2022-1883,VS08,2021-08-16,21,2021-09-22,19
PO-2022-1884,VS18,2021-10-11,30,2021-11-07,0
PO-2022-1885,VS05,2022-04-04,15,2022-04-16,0
PO-2022-1886,VS05,2023-11-20,15,2023-12-02,0
PO-2022-1887,VS21,2023-12-07,15,2023-12-22,3
PO-2022-1888,VS01,2021-03-17,15,2021-04-01,3
PO-2022-1889,VS17,2022-02-08,45,2022-04-11,20
PO-2022-1890,VS19,2023-10-18,30,2023-11-18,4
PO-2022-1891,VS01,2022-03-18,15,2022-04-22,23
PO-2022-1892,VS03,2022-01-03,21,2022-02-12,22
PO-2022-1893,VS23,2022-04-29,45,2022-06-10,0
PO-2022-1894,VS19,2022-04-23,30,2022-05-16,0
PO-2022-1895,VS31,2023-01-05,45,2023-02-21,5
PO-2022-1896,VS27,2022-08-15,21,2022-09-20,18
PO-2022-1897,VS30,2021-12-30,45,2022-02-10,0
PO-2022-1898,VS31,2021-09-23,45,2021-11-20,16
PO-2022-1899,VS18,2022-08-22,30,2022-10-02,14
PO-2022-1900,VS21,2021-05-08,15,2021-05-20,0
PO-2022-1901,VS28,2023-06-28,15,2023-07-10,0
PO-2022-1902,VS22,2022-03-28,21,2022-04-26,11
PO-2022-1903,VS14,2021-12-11,30,2022-01-07,0
PO-2022-1904,VS02,2021-09-25,21,2021-10-30,17
PO-2022-1905,VS23,2022-11-17,45,2022-12-29,0
PO-2022-1906,VS13,2023-01-15,30,2023-03-03,20
PO-2022-1907,VS19,2022-04-18,30,2022-05-12,0
PO-2022-1908,VS01,2022-05-28,15,2022-06-13,4
PO-2022-1909,VS33,2021-08-01,45,2021-10-01,19
PO-2022-1910,VS02,2022-09-13,21,2022-10-01,0
PO-2022-1911,VS08,2022-07-15,21,2022-08-16,14
PO-2022-1912,VS06,2022-07-10,30,2022-08-06,0
PO-2022-1913,VS02,2023-05-04,21,2023-06-03,12
PO-2022-1914,VS26,2021-07-18,21,2021-08-05,0
PO-2022-1915,VS28,2022-10-28,15,2022-11-14,5
PO-2022-1916,VS07,2022-02-23,15,2022-03-17,10
PO-2022-1917,VS28,2022-08-23,15,2022-09-11,7
PO-2022-1918,VS19,2023-09-20,30,2023-10-17,0
PO-2022-1919,VS24,2023-03-21,45,2023-05-18,16
PO-2022-1920,VS26,2021-02-23,21,2021-03-13,0
PO-2022-1921,VS22,2022-10-02,21,2022-11-11,22
PO-2022-1922,VS14,2021-12-16,30,2022-01-18,6
PO-2022-1923,VS34,2023-08-31,21,2023-10-11,23
PO-2022-1924,VS22,2022-10-03,21,2022-11-12,22
PO-2022-1925,VS01,2023-04-16,15,2023-05-06,8
PO-2022-1926,VS32,2023-10-01,45,2023-11-22,10
PO-2022-1927,VS33,2023-09-20,45,2023-11-02,1
PO-2022-1928,VS28,2021-08-07,15,2021-08-19,0
PO-2022-1929,VS08,2023-12-04,21,2023-12-18,0
PO-2022-1930,VS28,2021-03-24,15,2021-04-23,18
PO-2022-1931,VS27,2021-10-17,21,2021-11-05,1
PO-2022-1932,VS34,2022-07-13,21,2022-08-01,1
PO-2022-1933,VS10,2021-12-09,30,2022-01-20,15
PO-2022-1934,VS34,2023-02-03,21,2023-02-21,0
PO-2022-1935,VS11,2021-10-08,30,2021-11-17,13
PO-2022-1936,VS12,2023-05-06,15,2023-05-18,0
PO-2022-1937,VS13,2022-10-04,30,2022-11-11,11
PO-2022-1938,VS04,2021-07-16,21,2021-08-18,15
PO-2022-1939,VS23,2022-04-11,45,2022-06-04,12
PO-2022-1940,VS24,2022-09-22,45,2022-11-13,10
PO-2022-1941,VS05,2022-02-22,15,2022-03-14,8
PO-2022-1942,VS07,2022-06-26,15,2022-07-04,0
PO-2022-1943,VS22,2023-02-27,21,2023-03-17,0
PO-2022-1944,VS14,2023-08-31,30,2023-09-27,0
PO-2022-1945,VS10,2021-07-10,30,2021-08-06,0
PO-2022-1946,VS04,2021-06-12,21,2021-06-25,0
PO-2022-1947,VS21,2023-08-28,15,2023-09-26,17
PO-2022-1948,VS25,2023-03-20,30,2023-05-07,21
PO-2022-1949,VS34,2022-10-15,21,2022-11-02,0
PO-2022-1950,VS10,2022-07-26,30,2022-08-17,0
PO-2022-1951,VS08,2022-06-01,21,2022-07-01,12
PO-2022-1952,VS24,2021-02-24,45,2021-04-07,0
PO-2022-1953,VS13,2022-03-17,30,2022-04-22,9
PO-2022-1954,VS29,2022-02-09,30,2022-03-11,3
PO-2022-1955,VS07,2022-11-07,15,2022-11-19,0
PO-2022-1956,VS03,2022-07-17,21,2022-08-04,0
PO-2022-1957,VS18,2022-06-06,30,2022-07-07,4
PO-2022-1958,VS30,2023-08-26,45,2023-10-07,0
PO-2022-1959,VS03,2021-08-04,21,2021-09-04,13
PO-2022-1960,VS09,2022-01-01,30,2022-01-28,0
PO-2022-1961,VS04,2023-07-01,21,2023-07-19,0
PO-2022-1962,VS22,2021-02-07,21,2021-02-25,0
PO-2022-1963,VS34,2023-01-24,21,2023-03-01,18
PO-2022-1964,VS05,2021-05-09,15,2021-06-04,14
PO-2022-1965,VS06,2022-07-04,30,2022-07-31,0
PO-2022-1966,VS27,2023-11-05,21,2023-11-26,3
PO-2022-1967,VS18,2022-10-03,30,2022-10-30,0
PO-2022-1968,VS30,2021-06-29,45,2021-08-28,18
PO-2022-1969,VS12,2021-06-29,15,2021-07-25,14
PO-2022-1970,VS01,2021-12-16,15,2021-12-28,0
PO-2022-1971,VS20,2022-05-24,21,2022-06-13,2
PO-2022-1972,VS25,2021-04-23,30,2021-06-07,18
PO-2022-1973,VS15,2023-05-01,45,2023-07-07,25
PO-2022-1974,VS29,2022-06-19,30,2022-07-15,0
PO-2022-1975,VS34,2022-12-19,21,2023-01-01,0
PO-2022-1976,VS25,2021-03-20,30,2021-04-16,0
PO-2022-1977,VS23,2023-06-11,45,2023-08-03,11
PO-2022-1978,VS06,2022-07-08,30,2022-08-04,0
PO-2022-1979,VS03,2022-06-22,21,2022-07-31,21
PO-2022-1980,VS30,2021-10-17,45,2021-12-09,11
PO-2022-1981,VS21,2021-03-14,15,2021-03-26,0
PO-2022-1982,VS27,2021-11-25,21,2021-12-21,8
PO-2022-1983,VS23,2022-01-22,45,2022-03-21,16
PO-2022-1984,VS29,2021-02-17,30,2021-03-29,13
PO-2022-1985,VS31,2023-04-01,45,2023-06-03,21
