gr_id,po_id,receipt_date,quantity_received,quality_grade,rejection_qty,rejection_reason,invoice_amount_billed
GR-2021-1354,PO-2021-1354,2022-07-01,14.78,B,0.0,,1051471.94
GR-2021-1355,PO-2021-1355,2023-04-17,32.96,B,0.0,,3939414.58
GR-2021-1356,PO-2021-1356,2023-04-02,36.41,A,0.0,,2213388.56
GR-2021-1357,PO-2021-1357,2023-12-01,17.68,A,0.0,,909985.81
GR-2021-1358,PO-2021-1358,2023-06-03,22.39,A,0.0,,2451843.23
GR-2021-1359,PO-2021-1359,2023-02-18,15.83,B,0.0,,1602356.02
GR-2021-1360,PO-2021-1360,2023-01-09,21.33,B,0.0,,2077149.8
GR-2021-1361,PO-2021-1361,2022-09-11,28.68,A,0.0,,1366045.45
GR-2021-1362,PO-2021-1362,2021-11-21,48.96,B,0.0,,2957261.61
GR-2021-1363,PO-2021-1363,2021-05-22,24.23,B,0.0,,1690026.81
GR-2021-1364,PO-2021-1364,2022-09-20,6.06,A,0.0,,528319.54
GR-2021-1365,PO-2021-1365,2023-10-09,10.68,B,0.0,,1218522.18
GR-2021-1366,PO-2021-1366,2022-08-18,15.2,A,0.0,,1286870.92
GR-2021-1367,PO-2021-1367,2021-05-07,1.53,A,0.0,,107042.18
GR-2021-1368,PO-2021-1368,2023-03-27,7.27,A,0.0,,559872.66
GR-2021-1369,PO-2021-1369,2021-06-01,7.34,B,0.0,,445338.0
GR-2021-1370,PO-2021-1370,2023-09-13,29.74,B,0.0,,2463204.92
GR-2021-1371,PO-2021-1371,2023-08-05,1.36,B,0.0,,75754.58
GR-2021-1372,PO-2021-1372,2023-04-11,17.1,A,0.0,,1501290.12
GR-2021-1373,PO-2021-1373,2023-08-13,36.89,A,0.0,,2472612.2
GR-2021-1374,PO-2021-1374,2022-12-18,30.76,A,0.0,,3282444.61
GR-2021-1375,PO-2021-1375,2023-05-11,45.03,A,0.0,,4509697.83
GR-2021-1376,PO-2021-1376,2023-03-11,19.34,B,0.76,Dimensional deviation,2445030.01
GR-2021-1377,PO-2021-1377,2021-12-04,15.19,B,0.0,,1739950.12
GR-2021-1378,PO-2021-1378,2022-04-01,49.55,B,0.0,,4291098.64
GR-2021-1379,PO-2021-1379,2021-06-16,38.44,A,0.0,,2678030.17
GR-2021-1380,PO-2021-1380,2021-12-08,25.61,B,0.0,,2055294.05
GR-2021-1381,PO-2021-1381,2023-08-14,37.28,B,0.0,,4099821.27
GR-2021-1382,PO-2021-1382,2021-03-29,6.57,B,0.0,,753258.49
GR-2021-1383,PO-2021-1383,2023-08-17,4.3,A,0.0,,373813.49
GR-2021-1384,PO-2021-1384,2023-06-21,41.03,B,0.0,,4454428.23
GR-2021-1385,PO-2021-1385,2021-02-17,15.38,B,0.0,,1311376.21
GR-2021-1386,PO-2021-1386,2021-12-19,33.99,A,0.0,,1932153.49
GR-2021-1387,PO-2021-1387,2022-01-13,44.41,A,0.0,,3799428.62
GR-2021-1388,PO-2021-1388,2021-04-14,20.06,A,0.0,,1372023.8
GR-2021-1389,PO-2021-1389,2021-01-20,38.42,A,0.0,,4424788.83
GR-2021-1390,PO-2021-1390,2022-05-10,1.78,B,0.0,,84301.5
GR-2021-1391,PO-2021-1391,2022-12-09,11.7,A,0.0,,1312934.82
GR-2021-1392,PO-2021-1392,2021-12-18,21.22,A,0.0,,1134240.32
GR-2021-1393,PO-2021-1393,2022-11-04,46.75,B,0.0,,3491181.58
GR-2021-1394,PO-2021-1394,2021-09-11,6.18,A,0.0,,428673.53
GR-2021-1395,PO-2021-1395,2023-04-10,20.04,B,0.0,,1593722.37
GR-2021-1396,PO-2021-1396,2022-08-03,4.28,A,0.0,,263985.86
GR-2021-1397,PO-2021-1397,2023-11-02,39.72,A,0.0,,4540413.24
GR-2021-1398,PO-2021-1398,2022-01-02,30.1,A,0.0,,3604442.11
GR-2021-1399,PO-2021-1399,2023-03-23,9.54,B,0.0,,979414.42
GR-2021-1400,PO-2021-1400,2022-10-29,17.27,A,0.0,,1578948.8
GR-2021-1401,PO-2021-1401,2023-07-24,32.35,A,0.0,,2022169.56
GR-2021-1402,PO-2021-1402,2021-02-04,30.93,B,0.0,,3502463.95
GR-2021-1403,PO-2021-1403,2022-05-11,31.1,A,0.0,,1552634.0
GR-2021-1404,PO-2021-1404,2023-10-24,8.04,B,0.16,Dimensional deviation,528915.57
GR-2021-1405,PO-2021-1405,2022-05-21,7.54,A,0.0,,521620.73
GR-2021-1406,PO-2021-1406,2021-03-28,32.62,A,0.0,,2182267.76
GR-2021-1407,PO-2021-1407,2022-04-30,12.85,A,0.0,,1099720.65
GR-2021-1408,PO-2021-1408,2022-06-09,26.41,A,0.0,,1560234.91
GR-2021-1409,PO-2021-1409,2021-01-26,4.4,A,0.0,,263296.65
GR-2021-1410,PO-2021-1410,2021-11-02,5.49,B,0.0,,491960.15
GR-2021-1411,PO-2021-1411,2022-03-05,4.82,A,0.0,,479977.29
GR-2021-1412,PO-2021-1412,2021-12-10,21.6,A,0.0,,1969757.94
GR-2021-1413,PO-2021-1413,2022-08-15,14.31,A,0.0,,1483504.31
GR-2021-1414,PO-2021-1414,2023-01-18,9.19,A,0.0,,720111.6
GR-2021-1415,PO-2021-1415,2023-06-13,1.95,A,0.0,,145004.71
GR-2021-1416,PO-2021-1416,2022-09-18,36.37,A,0.0,,2353908.78
GR-2021-1417,PO-2021-1417,2022-09-26,19.35,A,0.0,,1752957.82
GR-2021-1418,PO-2021-1418,2022-11-19,10.56,B,0.0,,1204187.84
GR-2021-1419,PO-2021-1419,2021-02-07,24.98,A,0.0,,2869824.9
GR-2021-1420,PO-2021-1420,2023-02-11,15.95,A,0.0,,1914551.53
GR-2021-1421,PO-2021-1421,2023-04-28,19.33,B,0.01,Dimensional deviation,1805620.95
GR-2021-1422,PO-2021-1422,2023-06-28,25.8,A,0.0,,2120363.24
GR-2021-1423,PO-2021-1423,2023-02-01,46.27,B,0.0,,4648111.65
GR-2021-1424,PO-2021-1424,2023-09-24,31.2,C,0.03,Dimensional deviation,3177993.5
GR-2021-1425,PO-2021-1425,2021-11-06,46.93,A,0.0,,2649604.04
GR-2021-1426,PO-2021-1426,2021-12-07,38.45,B,0.0,,3619329.64
GR-2021-1427,PO-2021-1427,2023-03-31,45.14,A,0.0,,5046833.97
GR-2021-1428,PO-2021-1428,2023-06-04,25.51,B,0.0,,2169797.25
GR-2021-1429,PO-2021-1429,2022-10-10,6.34,B,0.0,,558456.34
GR-2021-1430,PO-2021-1430,2022-12-17,37.59,A,0.0,,4324974.99
GR-2021-1431,PO-2021-1431,2022-09-27,40.71,A,0.0,,1849853.99
GR-2021-1432,PO-2021-1432,2023-05-14,32.91,A,0.0,,3306278.08
GR-2021-1433,PO-2021-1433,2022-01-03,35.39,B,0.0,,2124729.67
GR-2021-1434,PO-2021-1434,2023-11-05,28.75,A,0.0,,1754548.97
GR-2021-1435,PO-2021-1435,2021-05-17,13.38,B,0.03,Dimensional deviation,1606501.06
GR-2021-1436,PO-2021-1436,2023-06-26,4.91,A,0.0,,252511.63
GR-2021-1437,PO-2021-1437,2022-08-01,2.43,A,0.0,,153390.85
GR-2021-1438,PO-2021-1438,2021-08-11,13.99,B,0.0,,1637640.06
GR-2021-1439,PO-2021-1439,2021-04-08,26.46,B,0.0,,1211032.24
GR-2021-1440,PO-2021-1440,2023-12-11,24.18,B,0.0,,1700006.68
GR-2021-1441,PO-2021-1441,2022-12-02,49.55,A,0.0,,5309989.09
GR-2021-1442,PO-2021-1442,2023-04-13,48.78,A,0.0,,5390358.72
GR-2021-1443,PO-2021-1443,2021-08-02,43.45,B,0.0,,3280421.61
GR-2021-1444,PO-2021-1444,2021-03-03,14.66,B,0.0,,1431464.85
GR-2021-1445,PO-2021-1445,2023-01-30,26.06,A,0.0,,2479184.32
GR-2021-1446,PO-2021-1446,2022-11-08,43.79,A,0.0,,5156128.12
GR-2021-1447,PO-2021-1447,2022-11-11,30.55,B,0.0,,2305130.74
GR-2021-1448,PO-2021-1448,2021-06-28,46.79,B,0.0,,5436020.76
GR-2021-1449,PO-2021-1449,2021-08-06,30.5,A,0.0,,3025666.24
GR-2021-1450,PO-2021-1450,2023-11-17,24.37,B,0.91,Dimensional deviation,1361262.45
GR-2021-1451,PO-2021-1451,2023-08-28,47.42,A,0.0,,3879574.19
GR-2021-1452,PO-2021-1452,2022-05-23,9.34,B,0.0,,1082877.17
GR-2021-1453,PO-2021-1453,2021-07-12,49.45,A,0.0,,2344008.26
GR-2021-1454,PO-2021-1454,2023-03-10,36.23,A,0.0,,3440804.99
GR-2021-1455,PO-2021-1455,2021-09-27,31.84,B,0.0,,2623977.0
GR-2021-1456,PO-2021-1456,2022-11-28,32.4,A,0.0,,2385859.07
GR-2021-1457,PO-2021-1457,2023-02-26,11.83,A,0.0,,641437.16
GR-2021-1458,PO-2021-1458,2021-09-03,37.07,A,0.0,,4299193.93
GR-2021-1459,PO-2021-1459,2021-09-10,42.77,B,0.0,,4989725.97
GR-2021-1460,PO-2021-1460,2021-01-13,29.77,B,0.0,,1771848.36
GR-2021-1461,PO-2021-1461,2023-05-26,39.8,B,0.0,,4610979.15
GR-2021-1462,PO-2021-1462,2023-12-14,20.18,B,0.0,,1739027.03
GR-2021-1463,PO-2021-1463,2022-10-21,41.62,A,0.0,,3466122.65
GR-2021-1464,PO-2021-1464,2021-11-15,35.81,B,1.51,Dimensional deviation,4251131.26
GR-2021-1465,PO-2021-1465,2021-03-22,25.51,B,0.0,,2476044.9
GR-2021-1466,PO-2021-1466,2023-09-11,15.14,B,0.0,,1795204.11
GR-2021-1467,PO-2021-1467,2022-11-21,42.3,A,0.0,,4897909.92
GR-2021-1468,PO-2021-1468,2021-05-06,35.73,B,1.27,Dimensional deviation,2569561.0
GR-2021-1469,PO-2021-1469,2021-12-05,20.18,A,0.0,,1550526.42
GR-2021-1470,PO-2021-1470,2022-12-23,4.47,A,0.0,,449769.83
GR-2021-1471,PO-2021-1471,2022-02-16,7.4,A,0.0,,751522.13
GR-2021-1472,PO-2021-1472,2021-05-03,33.05,A,0.0,,2920527.67
GR-2021-1473,PO-2021-1473,2023-09-28,10.98,B,0.33,Dimensional deviation,1235610.75
GR-2021-1474,PO-2021-1474,2021-01-26,34.14,A,0.0,,4079227.25
GR-2021-1475,PO-2021-1475,2023-02-23,46.34,A,0.0,,2420680.0
GR-2021-1476,PO-2021-1476,2022-01-15,48.83,B,0.0,,4596922.38
GR-2021-1477,PO-2021-1477,2023-06-20,12.89,A,0.0,,701371.57
GR-2021-1478,PO-2021-1478,2023-10-14,32.73,A,0.0,,2413313.18
GR-2021-1479,PO-2021-1479,2021-07-13,14.46,A,0.0,,1361910.17
GR-2021-1480,PO-2021-1480,2021-02-07,5.03,B,0.0,,412541.47
GR-2021-1481,PO-2021-1481,2023-11-23,29.47,A,0.0,,3542963.71
GR-2021-1482,PO-2021-1482,2022-07-29,19.76,B,0.0,,2377131.85
GR-2021-1483,PO-2021-1483,2023-06-25,5.82,A,0.0,,292105.11
GR-2021-1484,PO-2021-1484,2022-02-01,20.17,B,0.0,,2158087.11
GR-2021-1485,PO-2021-1485,2024-01-07,26.38,B,0.0,,2348414.39
GR-2021-1486,PO-2021-1486,2021-09-20,9.81,B,0.0,,885837.09
GR-2021-1487,PO-2021-1487,2021-01-17,7.02,A,0.0,,384268.24
GR-2021-1488,PO-2021-1488,2021-12-04,13.45,B,0.0,,1378100.44
GR-2021-1489,PO-2021-1489,2021-09-23,18.64,B,0.0,,1614500.67
GR-2021-1490,PO-2021-1490,2021-01-17,3.24,A,0.0,,377946.76
GR-2021-1491,PO-2021-1491,2022-09-05,29.12,A,0.0,,2844042.82
GR-2021-1492,PO-2021-1492,2022-12-27,34.53,A,0.0,,3286907.53
GR-2021-1493,PO-2021-1493,2022-05-10,7.59,B,0.06,Dimensional deviation,901782.64
GR-2021-1494,PO-2021-1494,2021-10-12,14.57,A,0.0,,1454372.49
GR-2021-1495,PO-2021-1495,2021-06-13,19.62,A,0.0,,2222785.4
GR-2021-1496,PO-2021-1496,2023-07-29,33.91,A,0.0,,3944835.54
GR-2021-1497,PO-2021-1497,2022-02-28,49.76,B,0.0,,4840641.15
GR-2021-1498,PO-2021-1498,2023-02-18,21.52,B,0.0,,1218395.7
GR-2021-1499,PO-2021-1499,2023-06-18,47.91,A,0.0,,3066246.8
GR-2021-1500,PO-2021-1500,2021-09-20,20.77,A,0.0,,1458858.88
GR-2021-1501,PO-2021-1501,2023-01-21,8.11,A,0.0,,856684.14
GR-2021-1502,PO-2021-1502,2021-01-28,48.92,A,0.0,,3021062.41
GR-2021-1503,PO-2021-1503,2021-09-27,34.86,B,1.69,Dimensional deviation,2594381.82
GR-2021-1504,PO-2021-1504,2023-10-08,17.95,B,0.0,,1591204.67
GR-2021-1505,PO-2021-1505,2022-07-20,9.29,A,0.0,,1086810.09
GR-2021-1506,PO-2021-1506,2022-01-16,27.78,A,0.0,,3115579.07
GR-2021-1507,PO-2021-1507,2023-09-12,1.47,B,0.0,,122770.59
GR-2021-1508,PO-2021-1508,2021-10-01,28.66,A,0.0,,1874169.44
GR-2021-1509,PO-2021-1509,2023-02-09,35.32,A,0.0,,2092651.09
GR-2021-1510,PO-2021-1510,2023-09-02,14.46,A,0.0,,1119236.16
GR-2021-1511,PO-2021-1511,2022-04-22,47.39,B,0.0,,3580424.77
GR-2021-1512,PO-2021-1512,2021-07-11,36.64,A,0.0,,4260356.79
GR-2021-1513,PO-2021-1513,2021-05-02,28.05,A,0.0,,2307280.69
GR-2021-1514,PO-2021-1514,2023-06-04,24.35,A,0.0,,2048833.57
GR-2021-1515,PO-2021-1515,2024-01-10,1.68,B,0.0,,99563.18
GR-2021-1516,PO-2021-1516,2021-01-31,37.73,A,0.0,,2388949.28
GR-2021-1517,PO-2021-1517,2024-01-05,46.22,B,2.11,Dimensional deviation,4798652.48
GR-2021-1518,PO-2021-1518,2023-12-22,4.66,B,0.0,,505232.54
GR-2021-1519,PO-2021-1519,2022-12-31,25.17,B,0.0,,1460837.66
GR-2021-1520,PO-2021-1520,2022-12-01,42.31,B,0.0,,4667530.79
GR-2021-1521,PO-2021-1521,2022-09-20,13.97,A,0.0,,630990.95
GR-2021-1522,PO-2021-1522,2023-03-31,46.11,A,0.0,,5440991.13
GR-2021-1523,PO-2021-1523,2021-03-25,3.79,A,0.0,,173587.79
GR-2021-1524,PO-2021-1524,2022-11-19,6.22,B,0.0,,445182.06
GR-2021-1525,PO-2021-1525,2022-01-23,1.42,B,0.0,,110553.71
GR-2021-1526,PO-2021-1526,2021-07-03,44.72,B,0.0,,3413450.97
GR-2021-1527,PO-2021-1527,2021-01-23,12.05,A,0.0,,901795.07
GR-2021-1528,PO-2021-1528,2023-01-27,27.03,A,0.0,,1778959.63
GR-2021-1529,PO-2021-1529,2023-06-29,18.25,A,0.0,,1421436.69
GR-2021-1530,PO-2021-1530,2022-02-22,14.9,A,0.0,,823189.26
GR-2021-1531,PO-2021-1531,2022-11-25,32.59,B,0.81,Dimensional deviation,4062814.48
GR-2021-1532,PO-2021-1532,2022-07-12,24.76,A,0.0,,2050902.55
GR-2021-1533,PO-2021-1533,2021-09-28,25.57,A,0.0,,2924094.83
GR-2021-1534,PO-2021-1534,2021-10-07,39.67,A,0.0,,2169657.32
GR-2021-1535,PO-2021-1535,2023-11-03,3.53,A,0.0,,380693.76
GR-2021-1536,PO-2021-1536,2021-02-04,15.1,A,0.0,,1236330.39
GR-2021-1537,PO-2021-1537,2023-06-06,36.5,B,0.0,,2167603.32
GR-2021-1538,PO-2021-1538,2021-09-06,33.34,A,0.0,,2597339.86
GR-2021-1539,PO-2021-1539,2021-08-13,10.19,B,0.0,,1117341.59
GR-2021-1540,PO-2021-1540,2021-11-07,7.45,A,0.0,,358123.55
GR-2021-1541,PO-2021-1541,2021-10-30,31.2,B,0.0,,1617307.19
GR-2021-1542,PO-2021-1542,2023-02-26,15.89,A,0.0,,1481821.96
GR-2021-1543,PO-2021-1543,2022-04-14,24.28,B,0.0,,2037709.81
GR-2021-1544,PO-2021-1544,2021-04-24,14.14,A,0.0,,937131.72
GR-2021-1545,PO-2021-1545,2023-05-13,44.46,A,0.0,,2630203.26
GR-2021-1546,PO-2021-1546,2021-04-29,14.84,A,0.0,,988859.01
GR-2021-1547,PO-2021-1547,2021-08-04,13.31,A,0.0,,1093468.97
GR-2021-1548,PO-2021-1548,2022-10-03,33.62,A,0.0,,3250382.88
GR-2021-1549,PO-2021-1549,2021-10-11,37.05,B,0.0,,2690916.43
GR-2021-1550,PO-2021-1550,2023-12-30,32.67,A,0.0,,1996327.15
GR-2021-1551,PO-2021-1551,2021-07-04,31.73,A,0.0,,2870883.52
GR-2021-1552,PO-2021-1552,2022-02-08,46.35,B,0.0,,2346050.21
GR-2021-1553,PO-2021-1553,2022-12-18,49.04,B,0.0,,2976820.04
GR-2021-1554,PO-2021-1554,2021-11-20,10.12,B,0.19,Dimensional deviation,932384.68
GR-2021-1555,PO-2021-1555,2022-12-25,31.77,A,0.0,,1714296.44
GR-2021-1556,PO-2021-1556,2021-06-05,26.62,B,0.0,,3104112.31
GR-2021-1557,PO-2021-1557,2021-02-17,34.91,A,0.0,,1921106.26
GR-2021-1558,PO-2021-1558,2021-05-17,25.14,A,0.0,,2145464.16
GR-2021-1559,PO-2021-1559,2021-06-21,37.58,B,0.0,,2789328.27
GR-2021-1560,PO-2021-1560,2023-03-26,11.08,A,0.0,,504308.25
GR-2021-1561,PO-2021-1561,2022-04-06,23.19,A,0.0,,2287261.75
GR-2021-1562,PO-2021-1562,2022-06-22,15.38,A,0.0,,1010951.07
GR-2021-1563,PO-2021-1563,2021-12-31,26.99,A,0.0,,1815347.1
GR-2021-1564,PO-2021-1564,2021-11-15,14.14,A,0.0,,1486226.55
GR-2021-1565,PO-2021-1565,2022-06-07,6.65,A,0.0,,626507.86
GR-2021-1566,PO-2021-1566,2023-02-05,47.36,A,0.0,,5272232.68
GR-2021-1567,PO-2021-1567,2021-10-06,16.85,A,0.0,,833574.39
GR-2021-1568,PO-2021-1568,2023-01-10,9.63,B,0.0,,1138627.58
GR-2021-1569,PO-2021-1569,2021-08-19,43.35,B,0.0,,4038956.5
GR-2021-1570,PO-2021-1570,2022-03-15,16.83,A,0.0,,1018363.97
GR-2021-1571,PO-2021-1571,2023-04-01,12.28,A,0.0,,1228472.53
GR-2021-1572,PO-2021-1572,2021-11-05,25.22,A,0.0,,2010192.78
GR-2021-1573,PO-2021-1573,2022-01-27,32.68,A,0.0,,1524515.94
GR-2021-1574,PO-2021-1574,2022-01-08,4.37,A,0.0,,221776.06
GR-2021-1575,PO-2021-1575,2023-08-08,36.13,B,0.0,,2017782.06
GR-2021-1576,PO-2021-1576,2021-01-31,19.72,A,0.0,,1055467.72
GR-2021-1577,PO-2021-1577,2021-04-16,38.64,A,0.0,,2520976.06
GR-2021-1578,PO-2021-1578,2021-02-13,27.49,A,0.0,,2933661.16
GR-2021-1579,PO-2021-1579,2021-07-05,24.53,B,0.0,,2140227.63
GR-2021-1580,PO-2021-1580,2021-12-15,24.47,A,0.0,,1548600.1
GR-2021-1581,PO-2021-1581,2022-07-11,41.35,B,0.0,,2183295.83
GR-2021-1582,PO-2021-1582,2021-08-03,7.95,A,0.0,,901629.53
GR-2021-1583,PO-2021-1583,2022-04-18,8.16,A,0.0,,773932.23
GR-2021-1584,PO-2021-1584,2023-03-03,9.23,A,0.0,,495852.18
GR-2021-1585,PO-2021-1585,2022-08-06,31.01,A,0.0,,1679324.89
GR-2021-1586,PO-2021-1586,2021-04-07,21.97,A,0.0,,1542492.6
GR-2021-1587,PO-2021-1587,2023-05-28,31.55,A,0.0,,2102868.53
GR-2021-1588,PO-2021-1588,2022-07-26,46.48,B,0.0,,4942102.97
GR-2021-1589,PO-2021-1589,2021-06-14,38.87,A,0.0,,2189932.38
GR-2021-1590,PO-2021-1590,2023-03-22,40.91,B,0.0,,2188700.32
GR-2021-1591,PO-2021-1591,2022-08-09,16.72,B,0.0,,918331.98
GR-2021-1592,PO-2021-1592,2023-03-10,25.04,A,0.0,,2045257.26
GR-2021-1593,PO-2021-1593,2022-11-27,19.75,B,0.0,,1705044.7
GR-2021-1594,PO-2021-1594,2024-01-03,27.19,A,0.0,,1697791.75
GR-2021-1595,PO-2021-1595,2023-05-19,35.1,A,0.0,,2220569.57
GR-2021-1596,PO-2021-1596,2022-02-26,28.2,A,0.0,,3313048.66
GR-2021-1597,PO-2021-1597,2021-05-08,42.4,A,0.0,,4685238.16
GR-2021-1598,PO-2021-1598,2022-09-08,41.64,A,0.0,,3621180.88
GR-2021-1599,PO-2021-1599,2022-05-28,3.72,A,0.0,,206953.27
GR-2022-1600,PO-2022-1600,2021-10-25,34.91,A,0.0,,2698314.45
GR-2022-1601,PO-2022-1601,2021-08-11,41.84,A,0.0,,4635310.91
GR-2022-1602,PO-2022-1602,2021-11-12,4.85,A,0.0,,247298.11
GR-2022-1603,PO-2022-1603,2023-05-15,23.91,A,0.0,,1333312.49
GR-2022-1604,PO-2022-1604,2022-09-21,36.38,B,0.0,,2850830.91
GR-2022-1605,PO-2022-1605,2021-02-03,8.4,B,0.05,Dimensional deviation,998181.45
GR-2022-1606,PO-2022-1606,2022-01-07,1.52,B,0.0,,164400.05
GR-2022-1607,PO-2022-1607,2023-07-25,15.95,A,0.0,,992777.76
GR-2022-1608,PO-2022-1608,2022-07-25,19.4,A,0.0,,2268444.36
GR-2022-1609,PO-2022-1609,2022-03-25,11.62,A,0.0,,689454.56
GR-2022-1610,PO-2022-1610,2021-06-17,16.24,B,0.0,,1522868.59
GR-2022-1611,PO-2022-1611,2021-12-11,32.43,B,0.0,,1948480.59
GR-2022-1612,PO-2022-1612,2021-08-07,30.51,A,0.0,,3315628.59
GR-2022-1613,PO-2022-1613,2022-05-20,26.83,B,1.18,Dimensional deviation,1429185.55
GR-2022-1614,PO-2022-1614,2021-01-28,27.89,B,0.0,,2603403.14
GR-2022-1615,PO-2022-1615,2022-05-23,48.68,A,0.0,,4268397.87
GR-2022-1616,PO-2022-1616,2023-09-24,16.03,B,0.74,Dimensional deviation,1975660.78
GR-2022-1617,PO-2022-1617,2023-01-17,24.56,B,0.85,Dimensional deviation,1819598.96
GR-2022-1618,PO-2022-1618,2023-01-13,17.19,A,0.0,,1933866.6
GR-2022-1619,PO-2022-1619,2021-08-06,2.16,A,0.0,,226163.23
GR-2022-1620,PO-2022-1620,2021-04-03,8.22,B,0.23,Dimensional deviation,699034.9
GR-2022-1621,PO-2022-1621,2021-07-28,40.21,B,0.0,,3816278.31
GR-2022-1622,PO-2022-1622,2021-12-08,49.51,B,0.0,,4498321.94
GR-2022-1623,PO-2022-1623,2022-12-12,17.58,A,0.0,,1268337.89
GR-2022-1624,PO-2022-1624,2021-03-27,11.22,A,0.0,,1019448.62
GR-2022-1625,PO-2022-1625,2021-11-17,40.28,A,0.0,,2251817.18
GR-2022-1626,PO-2022-1626,2021-07-05,23.17,B,0.0,,1344504.22
GR-2022-1627,PO-2022-1627,2021-12-01,29.16,B,0.0,,2091452.22
GR-2022-1628,PO-2022-1628,2022-01-19,48.88,A,0.0,,5838811.33
GR-2022-1629,PO-2022-1629,2023-07-05,48.41,A,0.0,,3967520.01
GR-2022-1630,PO-2022-1630,2022-08-19,42.8,A,0.0,,4891639.07
GR-2022-1631,PO-2022-1631,2023-07-01,42.2,A,0.0,,4935502.89
GR-2022-1632,PO-2022-1632,2021-07-03,22.92,A,0.0,,2554070.23
GR-2022-1633,PO-2022-1633,2021-04-05,35.01,A,0.0,,3072348.46
GR-2022-1634,PO-2022-1634,2021-08-16,8.48,B,0.11,Dimensional deviation,682008.86
GR-2022-1635,PO-2022-1635,2022-04-13,33.74,A,0.0,,2404846.13
GR-2022-1636,PO-2022-1636,2024-01-12,5.19,B,0.0,,520392.31
GR-2022-1637,PO-2022-1637,2023-06-20,17.01,A,0.0,,1177105.72
GR-2022-1638,PO-2022-1638,2023-10-07,6.54,A,0.0,,522016.44
GR-2022-1639,PO-2022-1639,2021-11-21,32.15,A,0.0,,2233983.18
GR-2022-1640,PO-2022-1640,2023-02-24,39.48,B,0.0,,4698980.86
GR-2022-1641,PO-2022-1641,2021-04-28,47.65,B,0.0,,4590409.16
GR-2022-1642,PO-2022-1642,2022-06-08,7.76,B,0.15,Dimensional deviation,541908.65
GR-2022-1643,PO-2022-1643,2022-09-11,26.6,A,0.0,,2543415.14
GR-2022-1644,PO-2022-1644,2022-01-28,44.62,A,0.0,,3459732.14
GR-2022-1645,PO-2022-1645,2022-09-13,18.04,B,0.0,,1384194.02
GR-2022-1646,PO-2022-1646,2021-12-01,45.7,A,0.0,,4013016.76
GR-2022-1647,PO-2022-1647,2022-02-26,16.84,A,0.0,,2005962.34
GR-2022-1648,PO-2022-1648,2022-10-24,44.67,B,0.0,,5168587.7
GR-2022-1649,PO-2022-1649,2022-10-24,13.74,B,0.0,,1376499.73
GR-2022-1650,PO-2022-1650,2021-09-21,2.78,A,0.0,,281589.32
GR-2022-1651,PO-2022-1651,2023-05-17,11.55,A,0.0,,703886.55
GR-2022-1652,PO-2022-1652,2021-02-12,1.77,A,0.0,,200925.92
GR-2022-1653,PO-2022-1653,2021-09-27,21.13,A,0.0,,1519673.17
GR-2022-1654,PO-2022-1654,2023-06-01,6.56,B,0.0,,381700.42
GR-2022-1655,PO-2022-1655,2023-02-21,29.13,B,0.94,Dimensional deviation,2687435.32
GR-2022-1656,PO-2022-1656,2022-08-13,35.23,A,0.0,,4083128.75
GR-2022-1657,PO-2022-1657,2021-07-08,32.58,B,0.0,,2994737.17
GR-2022-1658,PO-2022-1658,2021-08-15,5.86,A,0.0,,461232.65
GR-2022-1659,PO-2022-1659,2021-03-26,10.91,B,0.37,Dimensional deviation,1222173.99
GR-2022-1660,PO-2022-1660,2023-03-02,42.8,A,0.0,,4995876.83
GR-2022-1661,PO-2022-1661,2023-08-16,1.36,B,0.0,,100144.66
GR-2022-1662,PO-2022-1662,2023-11-24,42.05,C,0.95,Dimensional deviation,2973704.01
GR-2022-1663,PO-2022-1663,2023-05-04,45.02,A,0.0,,3432498.84
GR-2022-1664,PO-2022-1664,2021-03-11,41.88,A,0.0,,3541518.53
GR-2022-1665,PO-2022-1665,2022-10-22,47.76,B,0.0,,5734184.64
GR-2022-1666,PO-2022-1666,2023-03-27,41.49,B,0.0,,4372154.59
GR-2022-1667,PO-2022-1667,2023-06-08,48.86,A,0.0,,2837028.03
GR-2022-1668,PO-2022-1668,2023-12-01,12.26,B,0.0,,1210462.92
GR-2022-1669,PO-2022-1669,2023-11-08,42.31,B,0.0,,3894588.11
GR-2022-1670,PO-2022-1670,2021-11-26,5.52,A,0.0,,261361.22
GR-2022-1671,PO-2022-1671,2021-11-19,45.86,A,0.0,,2347365.11
GR-2022-1672,PO-2022-1672,2021-03-01,31.77,B,0.0,,3315514.09
GR-2022-1673,PO-2022-1673,2022-05-22,10.41,B,0.0,,1134359.73
GR-2022-1674,PO-2022-1674,2023-02-27,14.34,A,0.0,,1665832.56
GR-2022-1675,PO-2022-1675,2021-02-22,23.31,B,0.0,,2107763.88
GR-2022-1676,PO-2022-1676,2021-10-31,43.41,C,1.3,Dimensional deviation,2423002.04
GR-2022-1677,PO-2022-1677,2023-01-23,5.89,A,0.0,,620622.59
GR-2022-1678,PO-2022-1678,2021-06-08,11.3,A,0.0,,864371.24
GR-2022-1679,PO-2022-1679,2023-07-27,15.54,A,0.0,,1763767.53
GR-2022-1680,PO-2022-1680,2021-03-20,49.32,A,0.0,,4039465.07
GR-2022-1681,PO-2022-1681,2021-01-18,36.98,B,0.0,,4275196.25
GR-2022-1682,PO-2022-1682,2021-03-10,26.03,A,0.0,,1471588.78
